subject,session,trial,class,paradigm,alpha_power,beta_power,gamma_power
S01_2class,session_0,74,1,2-class,2.9717199565111017,0.5294191738315284,0.18168712589369546
S01_2class,session_0,75,1,2-class,2.7948560667146025,0.5707580466342018,0.19209313352442137
S01_2class,session_0,76,1,2-class,3.0188936964202098,0.53683916726686,0.19504818032855584
S01_2class,session_0,77,1,2-class,2.9188528839863572,0.5330934899761274,0.18668472575774897
S01_2class,session_0,78,1,2-class,2.8526473724505537,0.537762465017492,0.18281835735851643
S01_2class,session_0,79,1,2-class,2.9077634265795793,0.556012776277782,0.19312275088398217
S01_2class,session_1,0,0,2-class,3.022897439886031,0.7269479445142137,0.2432972536574301
S01_2class,session_1,1,0,2-class,3.334516870161027,0.7148100868329025,0.2549093553126193
S01_2class,session_1,2,0,2-class,3.3591996613027186,0.713217944224661,0.24145041439733667
S01_2class,session_1,3,0,2-class,3.0512936075203037,0.7125154177098065,0.2395024258501322
S01_2class,session_1,4,0,2-class,3.435492514788334,0.7347988949197091,0.25303063174118895
S01_2class,session_1,5,0,2-class,3.3744600200387276,0.7289056767198039,0.2548588846125411
S01_2class,session_1,6,0,2-class,3.276315373350097,0.7398279110997742,0.25330409303869506
S01_2class,session_1,7,0,2-class,3.3448702174729563,0.7276573986483031,0.2514173388204596
S01_2class,session_1,8,0,2-class,3.06274161200932,0.7346298840147361,0.2562366329486392
S01_2class,session_1,9,0,2-class,3.220704533387873,0.7257202985575364,0.24627478163612343
S01_2class,session_1,10,0,2-class,3.179343673250505,0.7229899140719007,0.24734411812818827
S01_2class,session_1,11,0,2-class,3.097313170565413,0.7145485727210723,0.2526181139535078
S01_2class,session_1,12,0,2-class,3.2502005361097606,0.7117614409523907,0.238382557663016
S01_2class,session_1,13,0,2-class,3.075425581761595,0.7354130780175181,0.253788721495232
S01_2class,session_1,14,0,2-class,3.6442641542888596,0.7444499575433587,0.2525940454354787
S01_2class,session_1,15,0,2-class,3.489535298539293,0.7306624346470882,0.2483283824331401
S01_2class,session_1,16,0,2-class,3.185932773480796,0.6839101872867158,0.2476879331322172
S01_2class,session_1,17,0,2-class,3.3680698104192226,0.7328876099674114,0.23729491392596516
S01_2class,session_1,18,0,2-class,3.249221087982296,0.7251083603113705,0.25109272423400125
S01_2class,session_1,19,0,2-class,3.182944293691606,0.6947351532050009,0.24485977261147066
S01_2class,session_1,20,0,2-class,3.134644457171436,0.7652193452023593,0.260531509354648
S01_2class,session_1,21,0,2-class,3.0689651509338702,0.7277397604989526,0.25352444269763863
S01_2class,session_1,22,0,2-class,3.1602989841931617,0.7055629407203986,0.24751315921876477
S01_2class,session_1,23,0,2-class,3.316990605943683,0.6955749032528793,0.2406012896798287
S01_2class,session_1,24,0,2-class,3.328921616747242,0.7557383048697632,0.2548945337300159
S01_2class,session_1,25,0,2-class,3.165485058430077,0.7240579766126791,0.2570884963088971
S01_2class,session_1,26,0,2-class,3.3251094942671315,0.7328045915640299,0.25156820317427686
S01_2class,session_1,27,0,2-class,3.0761376242638807,0.7197957348770757,0.25222112631256394
S01_2class,session_1,28,0,2-class,3.3532048397374243,0.7179158898344311,0.24079254055141938
S01_2class,session_1,29,0,2-class,3.317523985856353,0.7386787473109915,0.25669449046025383
S01_2class,session_1,30,0,2-class,3.391658080934314,0.7263662504702683,0.23806015239692888
S01_2class,session_1,31,0,2-class,2.9568051528031196,0.7115310767260914,0.2413803179194575
S01_2class,session_1,32,0,2-class,3.2098346707008343,0.7076676166694851,0.2400912942148658
S01_2class,session_1,33,0,2-class,3.21950520180137,0.6937903805380288,0.23680070335377307
S01_2class,session_1,34,0,2-class,3.0856596714678233,0.7245149669196091,0.2418227247475931
S01_2class,session_1,35,0,2-class,3.310291183879811,0.7428210451502605,0.25564433889294513
S01_2class,session_1,36,0,2-class,3.239843499878248,0.7482428650708752,0.24495337841006642
S01_2class,session_1,37,0,2-class,3.215772387447015,0.716454379149623,0.2450015569011526
S01_2class,session_1,38,0,2-class,3.186322897971341,0.7361863054475422,0.24740122514763208
S01_2class,session_1,39,0,2-class,2.925230048094282,0.7187740460434981,0.25435402620371844
S01_2class,session_1,40,1,2-class,3.2502363209302496,0.7487183832755753,0.24676166341213407
S01_2class,session_1,41,1,2-class,3.1973057051043123,0.711941290636511,0.246499242941
S01_2class,session_1,42,1,2-class,3.2900246699864844,0.7013681162051204,0.2578886617065208
S01_2class,session_1,43,1,2-class,3.266966270288103,0.7168422674583605,0.23593143458845162
S01_2class,session_1,44,1,2-class,3.3530631675488847,0.7417770269445012,0.25156589620265
S01_2class,session_1,45,1,2-class,3.0392903616133413,0.7353070312266565,0.2564328953642233
S01_2class,session_1,46,1,2-class,3.3474303346590495,0.7213595485060631,0.2500207890480638
S01_2class,session_1,47,1,2-class,3.322073501741439,0.7144476348489582,0.2365839961139918
S01_2class,session_1,48,1,2-class,3.208878576702637,0.7041965925700642,0.2546418506938556
S01_2class,session_1,49,1,2-class,3.0994965699030876,0.6917750016155674,0.250063690689094
S01_2class,session_1,50,1,2-class,3.6684581251654667,0.7502096725615489,0.24598997388823532
S01_2class,session_1,51,1,2-class,3.092689382349458,0.7300707697909536,0.2446312028852496
S01_2class,session_1,52,1,2-class,3.0654720181232644,0.7227364906401222,0.2462937969786719
S01_2class,session_1,53,1,2-class,3.217923718299506,0.7411451499232788,0.2541653888775276
S01_2class,session_1,54,1,2-class,3.297501184969808,0.7066021143131223,0.24985676132424922
S01_2class,session_1,55,1,2-class,3.4845873322512513,0.7023624764364277,0.24090326921475053
S01_2class,session_1,56,1,2-class,3.251086308065284,0.7225554225400396,0.24717816479462296
S01_2class,session_1,57,1,2-class,3.215988200901332,0.6804636368872881,0.24088002898335908
S01_2class,session_1,58,1,2-class,3.4383854205965028,0.7592681292421175,0.2437803834205591
S01_2class,session_1,59,1,2-class,3.3468545533960103,0.7515234755766531,0.24695251466724571
S01_2class,session_1,60,1,2-class,3.2720550623991467,0.7110517578344346,0.2437705432977207
S01_2class,session_1,61,1,2-class,3.190202239396506,0.7149521463285224,0.2550037472733282
S01_2class,session_1,62,1,2-class,3.0726571007668246,0.7203715272434214,0.23977628351681585
S01_2class,session_1,63,1,2-class,3.0081371506224373,0.6921406294682876,0.24789045594326087
S01_2class,session_1,64,1,2-class,3.3103867444732,0.7412358666860893,0.25596796615056816
S01_2class,session_1,65,1,2-class,3.240959661860429,0.7023508453453474,0.23955177790872498
S01_2class,session_1,66,1,2-class,3.2864809261202987,0.7234444486441318,0.25250181546716427
S01_2class,session_1,67,1,2-class,3.537777967156031,0.7358307198681799,0.2676550778044454
S01_2class,session_1,68,1,2-class,3.409673102930261,0.7016906804012661,0.23339107738861462
S01_2class,session_1,69,1,2-class,3.302919744187136,0.7108276820467809,0.23458125575603953
S01_2class,session_1,70,1,2-class,3.0301181160469857,0.6870890312565018,0.2384496874267203
S01_2class,session_1,71,1,2-class,3.081544007174428,0.7613792968385674,0.2609295886867824
S01_2class,session_1,72,1,2-class,3.319976361982766,0.7184594432252718,0.25431085596861736
S01_2class,session_1,73,1,2-class,3.196441099723752,0.6767407531503625,0.23744715524964702
S01_2class,session_1,74,1,2-class,3.4057260131335227,0.7491642895318482,0.26077027239331757
S01_2class,session_1,75,1,2-class,3.2523812138013524,0.7524159822536308,0.2526829296224461
S01_2class,session_1,76,1,2-class,3.2379888947593933,0.7202226042724411,0.24333394404220793
S01_2class,session_1,77,1,2-class,3.278847736828795,0.7242677958264249,0.2516658280802103
S01_2class,session_1,78,1,2-class,3.0846311608730366,0.7085217864019021,0.23293601492353933
S01_2class,session_1,79,1,2-class,3.3290071155352887,0.7079487934100991,0.24408259500805532
S01_2class,session_2,0,0,2-class,3.64072064723388,0.8961758170705265,0.2855006952498553
S01_2class,session_2,1,0,2-class,3.6421737542151504,0.8935941611140925,0.3132442065113913
S01_2class,session_2,2,0,2-class,3.6647247266588923,0.902551623045235,0.32437576727470707
S01_2class,session_2,3,0,2-class,3.6842185069148323,0.9271203197755405,0.3309229958493126
S01_2class,session_2,4,0,2-class,3.6696775820374836,0.9033116722365416,0.3070989205020263
S01_2class,session_2,5,0,2-class,3.6114028252871964,0.9372080038871792,0.30591857742738715
S01_2class,session_2,6,0,2-class,3.6066118698143037,0.8880564465488306,0.31238655592545567
S01_2class,session_2,7,0,2-class,3.581488759472358,0.9312288095651766,0.30996058201940724
S01_2class,session_2,8,0,2-class,3.6977571398275066,0.9237958771614293,0.3186018891366541
S01_2class,session_2,9,0,2-class,3.5808448878692936,0.907951598874949,0.30384443514107173
S01_2class,session_2,10,0,2-class,3.6558146326746774,0.9462954934745209,0.3262077090089704
S01_2class,session_2,11,0,2-class,3.5587617308075226,0.9201022274080716,0.3150724117371065
S01_2class,session_2,12,0,2-class,3.5333505437661277,0.9441999394946988,0.33461655386096123
S01_2class,session_2,13,0,2-class,3.380151161328307,0.8940305108319215,0.3190682042748677
S01_2class,session_2,14,0,2-class,3.728058590847268,0.923823753420529,0.3042250746062477
S01_2class,session_2,15,0,2-class,3.5860611593228917,0.9655135884158129,0.31004433642394924
S01_2class,session_2,16,0,2-class,3.5093975198286853,0.9044729703425182,0.3208939928857137
S01_2class,session_2,17,0,2-class,3.6493602601685886,0.9035150878659101,0.3172166709714577
S01_2class,session_2,18,0,2-class,3.5720506525868743,0.9619683647935128,0.31649898336522897
S01_2class,session_2,19,0,2-class,3.5842330100996476,0.927674756294372,0.32131069111645194
S01_2class,session_2,20,0,2-class,3.7170899036485623,0.9456268127356636,0.32812014379512633
S01_2class,session_2,21,0,2-class,3.6443110057632424,0.8962141526733574,0.3148599207352166
S01_2class,session_2,22,0,2-class,3.6289822797353626,0.8962995922565676,0.3032856141902549
S01_2class,session_2,23,0,2-class,3.4736346641967484,0.9626256159208039,0.3043615337654889
S01_2class,session_2,24,0,2-class,3.95844044842835,0.9269335182631837,0.32311828666774767
S01_2class,session_2,25,0,2-class,3.399088678484522,0.9207206067274861,0.30817818845287265
S01_2class,session_2,26,0,2-class,3.5434189968907477,0.9047452460369436,0.31168942762811536
S01_2class,session_2,27,0,2-class,3.744223662728249,0.9256785116425562,0.3191307988832196
S01_2class,session_2,28,0,2-class,3.6902642838280966,0.9241389690302333,0.30346271274648784
S01_2class,session_2,29,0,2-class,3.5949759253255262,0.9600465587149272,0.32270546881518947
S01_2class,session_2,30,0,2-class,3.7965936681915946,0.9887383680708943,0.3161970242092976
S01_2class,session_2,31,0,2-class,3.3535392537065722,0.9152048867975981,0.2999354774394815
S01_2class,session_2,32,0,2-class,3.354552279340934,0.899247459538119,0.29740200528800387
S01_2class,session_2,33,0,2-class,3.9543935745797265,0.8948417261230929,0.31799100544953485
S01_2class,session_2,34,0,2-class,3.5709410299370674,0.9019989903875998,0.3179959018774686
S01_2class,session_2,35,0,2-class,3.8703397812810247,0.9132865167846455,0.31982320856087454
S01_2class,session_2,36,0,2-class,3.4531228096582467,0.9066259265992499,0.31471463117681414
S01_2class,session_2,37,0,2-class,3.8583903531835775,0.9238646244928391,0.3088819643197344
S01_2class,session_2,38,0,2-class,3.547490150059711,0.9151186165477867,0.30348139361091
S01_2class,session_2,39,0,2-class,3.5606533194429835,0.8927083143937894,0.2873207603036635
S01_2class,session_2,40,1,2-class,3.491115299664087,0.895617743698771,0.30442158911125744
S01_2class,session_2,41,1,2-class,3.684819954453601,0.9405056056229613,0.32173525007772713
S01_2class,session_2,42,1,2-class,3.6289184094239983,0.9290171170085784,0.32082954767033967
S01_2class,session_2,43,1,2-class,3.634962491623476,0.9443570296721258,0.31597730852152334
S01_2class,session_2,44,1,2-class,3.6704417060655907,0.9001421204765967,0.3077289631816953
S01_2class,session_2,45,1,2-class,3.662731885033295,0.9221346152610741,0.3169933215639188
S01_2class,session_2,46,1,2-class,3.4594325022592254,0.9322192581130556,0.3285700661838279
S01_2class,session_2,47,1,2-class,3.5543458279364604,0.9403741488659038,0.3261126558724249
S01_2class,session_2,48,1,2-class,3.5936538534881217,0.9479750794243778,0.31047123921967856
S01_2class,session_2,49,1,2-class,3.621347520947321,0.9597429779654169,0.3217285510512288
S01_2class,session_2,50,1,2-class,3.6358074348501495,0.9012751544937507,0.32287872265821965
S01_2class,session_2,51,1,2-class,3.473504359375413,0.9047439281709314,0.31476604172994965
S01_2class,session_2,52,1,2-class,3.3978468291453834,0.9019073354232047,0.31015232812405674
S01_2class,session_2,53,1,2-class,3.592484411582679,0.9664561886310103,0.33990331807860696
S01_2class,session_2,54,1,2-class,3.631177918307379,0.9446691680253808,0.319058265881334
S01_2class,session_2,55,1,2-class,3.6478925195546497,0.8899102350648678,0.29874057335655063
S01_2class,session_2,56,1,2-class,3.5278996032896757,0.9481786297049116,0.3093533320917283
S01_2class,session_2,57,1,2-class,3.843435643500745,0.9475850279865651,0.3154070693237862
S01_2class,session_2,58,1,2-class,3.598742666850682,0.9261496586202651,0.3220870849570549
S01_2class,session_2,59,1,2-class,3.6038929832751387,0.9374737868041405,0.3246081492173404
S01_2class,session_2,60,1,2-class,3.6473648955057363,0.998015806379496,0.31428975467923737
S01_2class,session_2,61,1,2-class,3.704544383683536,0.907231976248997,0.31512344363291384
S01_2class,session_2,62,1,2-class,3.6307869147748066,0.9044212928887885,0.31220586948629386
S01_2class,session_2,63,1,2-class,3.5958976476972273,0.9053575665295571,0.3142206887206371
S01_2class,session_2,64,1,2-class,3.462429786727196,0.8904344276223548,0.3157994144155449
S01_2class,session_2,65,1,2-class,3.572586895520602,0.9583199548686141,0.3225526197591182
S01_2class,session_2,66,1,2-class,3.6387411723544445,0.9332548429380007,0.32199978037471294
S01_2class,session_2,67,1,2-class,3.68552020651138,0.9333031554835498,0.3148277040579211
S01_2class,session_2,68,1,2-class,3.5984836676741505,0.9357498993532156,0.3294688954401225
S01_2class,session_2,69,1,2-class,3.498265347904425,0.8590702242344656,0.30448549560577776
S01_2class,session_2,70,1,2-class,3.5953899122081046,0.9368938435364862,0.30236252042035616
S01_2class,session_2,71,1,2-class,3.4998681039049853,0.9306675879184727,0.3238204563024505
S01_2class,session_2,72,1,2-class,3.697753824261143,0.921090085927958,0.3280232339453569
S01_2class,session_2,73,1,2-class,3.533636104333423,0.9575022086036833,0.3047401801802303
S01_2class,session_2,74,1,2-class,3.5284530832236487,0.9036445013121343,0.3100971876880404
S01_2class,session_2,75,1,2-class,3.7196382799945735,0.9585705628850693,0.3293474542190921
S01_2class,session_2,76,1,2-class,3.681696630685242,0.9015604120694274,0.3021613797002999
S01_2class,session_2,77,1,2-class,3.7826606899122104,0.9402055909676404,0.3214867467323512
S01_2class,session_2,78,1,2-class,3.8080810952003126,0.9327755731844997,0.31709306491577116
S01_2class,session_2,79,1,2-class,3.610558355070626,0.9632911098383699,0.32850981730026135
S02_2class,session_0,0,0,2-class,2.6952265374767634,0.5809224437632686,0.1924784037454668
S02_2class,session_0,1,0,2-class,2.946247388069983,0.5476596027260245,0.17976916294257878
S02_2class,session_0,2,0,2-class,2.9505341227588655,0.5548960265471325,0.1939319090091694
S02_2class,session_0,3,0,2-class,2.835831404321436,0.5628784802550676,0.1925273974202549
S02_2class,session_0,4,0,2-class,2.8734263799169524,0.5565904004319085,0.19053196851419474
S02_2class,session_0,5,0,2-class,2.9004269922339803,0.5481141286837476,0.19683141315030275
S02_2class,session_0,6,0,2-class,2.769563698544046,0.5422290737633559,0.19422497064574387
S02_2class,session_0,7,0,2-class,2.92714660207557,0.5415708248328869,0.18475907371844172
S02_2class,session_0,8,0,2-class,2.985156130819497,0.5500608384109933,0.18479602910779924
S02_2class,session_0,9,0,2-class,3.035237982611257,0.5510676806498744,0.19122052904438647
S02_2class,session_0,10,0,2-class,3.056611186298993,0.5717823257085158,0.18657179566211915
S02_2class,session_0,11,0,2-class,2.748579069976175,0.5453895294610063,0.1805059296758133
S02_2class,session_0,12,0,2-class,2.8753142613019333,0.5740594106320067,0.19022704131267806
S02_2class,session_0,13,0,2-class,2.8162949624167166,0.5410429653922334,0.18770652002011418
S02_2class,session_0,14,0,2-class,2.8114395083041748,0.557514564461617,0.1873182802049857
S02_2class,session_0,15,0,2-class,2.8414343620218605,0.5401730930189421,0.18529925853788337
S02_2class,session_0,16,0,2-class,2.7948776088740375,0.5308672567522474,0.18623126360653644
S02_2class,session_0,17,0,2-class,2.7234543408485257,0.5300338537716656,0.18235765912863142
S02_2class,session_0,18,0,2-class,2.7916687488908805,0.5342094883912977,0.17883869550774245
S02_2class,session_0,19,0,2-class,2.7186053392657663,0.5494096846337636,0.18554257384674122
S02_2class,session_0,20,0,2-class,2.9010873659996403,0.5502274751698916,0.1896044157503302
S02_2class,session_0,21,0,2-class,2.6483129550461615,0.5409792776860661,0.18078791375452594
S02_2class,session_0,22,0,2-class,2.8115807623600095,0.5670429952097814,0.1984856132267532
S02_2class,session_0,23,0,2-class,2.8523940076141288,0.5271179587999939,0.19667932531713478
S02_2class,session_0,24,0,2-class,2.921350484565897,0.5287836061973056,0.1965762677428861
S02_2class,session_0,25,0,2-class,2.7993651543985822,0.5647594065854097,0.19235095366230087
S02_2class,session_0,26,0,2-class,2.823019689406647,0.5316340001997168,0.1852824678407978
S02_2class,session_0,27,0,2-class,2.9075412364943896,0.5542828522516209,0.18484154917102327
S02_2class,session_0,28,0,2-class,2.6939091974330642,0.5260992988546191,0.1917872627358343
S02_2class,session_0,29,0,2-class,2.7908957156114136,0.5513898189657233,0.18993874184925033
S02_2class,session_0,30,0,2-class,2.8885536153114244,0.575654820622414,0.19084246256494355
S02_2class,session_0,31,0,2-class,2.845929621122661,0.5617240228628684,0.19196656340130142
S02_2class,session_0,32,0,2-class,2.970490467035354,0.553168521829534,0.18991485386116155
S02_2class,session_0,33,0,2-class,2.7977208111352607,0.5631469444814069,0.1953132175900366
S02_2class,session_0,34,0,2-class,2.6954446355663846,0.5316784671875151,0.18993881449237973
S02_2class,session_0,35,0,2-class,2.9144401674560685,0.5393966584792422,0.17811375992269113
S02_2class,session_0,36,0,2-class,2.8909035436513726,0.5627814682617488,0.19648769722832443
S02_2class,session_0,37,0,2-class,2.7362354270729132,0.5494653223268167,0.18815855683928903
S02_2class,session_0,38,0,2-class,2.870995679155207,0.5383473712074852,0.1956594527330053
S02_2class,session_0,39,0,2-class,2.88922106712118,0.5294327672458843,0.18239234666790868
S02_2class,session_0,40,1,2-class,2.77599511838266,0.543098651110327,0.18799025706520175
S02_2class,session_0,41,1,2-class,2.9514842696118895,0.5444404134401197,0.18982674975586536
S02_2class,session_0,42,1,2-class,2.76329978081735,0.5502871451408228,0.1967577877502869
S02_2class,session_0,43,1,2-class,2.668362717713559,0.5680023275483674,0.18658666937533525
S02_2class,session_0,44,1,2-class,2.9572444655305583,0.5545785848029074,0.1991204292928575
S02_2class,session_0,45,1,2-class,2.9955558232993544,0.5885309406210096,0.1892712481106712
S02_2class,session_0,46,1,2-class,2.9076083394350545,0.5711422972634832,0.19229097262174857
S02_2class,session_0,47,1,2-class,2.865472234034852,0.5725589499369081,0.19698609671008965
S02_2class,session_0,48,1,2-class,2.774766772700589,0.5523034507328994,0.19639307868251973
S02_2class,session_0,49,1,2-class,2.9319445080575606,0.5357698797614953,0.1835456334454143
S02_2class,session_0,50,1,2-class,2.969399867870382,0.533909750185013,0.17653033030166626
S02_2class,session_0,51,1,2-class,2.6621426581169487,0.5166071750622389,0.17913487188868477
S02_2class,session_0,52,1,2-class,2.865888175197737,0.5282674775300638,0.18131503122360648
S02_2class,session_0,53,1,2-class,3.0097724643729284,0.560783337248467,0.1805881493005622
S02_2class,session_0,54,1,2-class,2.8274266699731125,0.5419714735618717,0.18304681635726083
S02_2class,session_0,55,1,2-class,2.7864289966340157,0.5358166528317602,0.19641181865126234
S02_2class,session_0,56,1,2-class,2.841008331426677,0.5507711911301079,0.17998610510048207
S02_2class,session_0,57,1,2-class,2.8774792602082986,0.5649984629064773,0.1870325629945295
S02_2class,session_0,58,1,2-class,2.630406030701707,0.5248257714525377,0.1766101617027443
S02_2class,session_0,59,1,2-class,3.0753043264186406,0.551731035942951,0.19327163857318327
S02_2class,session_0,60,1,2-class,2.877614772718904,0.5455562748194371,0.20050211865616568
S02_2class,session_0,61,1,2-class,2.69164492555337,0.5658174067484381,0.17966290181987987
S02_2class,session_0,62,1,2-class,2.8409893870102887,0.5446746062356482,0.18478963514315874
S02_2class,session_0,63,1,2-class,2.8810852716454916,0.5348935090431266,0.17163004889756991
S02_2class,session_0,64,1,2-class,2.9718261481812527,0.5565268360671084,0.18733126400223513
S02_2class,session_0,65,1,2-class,3.012045844730142,0.5453646710752209,0.19175660614104595
S02_2class,session_0,66,1,2-class,2.9421372070124994,0.5445449424681461,0.1828256802710914
S02_2class,session_0,67,1,2-class,2.9619808327938424,0.561346539285649,0.19856877307139792
S02_2class,session_0,68,1,2-class,3.050509033957166,0.5652211325195611,0.1935777440498933
S02_2class,session_0,69,1,2-class,2.772929451919898,0.5730401942992741,0.18305407945858343
S02_2class,session_0,70,1,2-class,2.751206332187237,0.5505291863028633,0.18337555398415267
S02_2class,session_0,71,1,2-class,2.9673772307560897,0.5569943881763386,0.177877203157545
S02_2class,session_0,72,1,2-class,2.9383048569734105,0.5403938068045915,0.18054233671525738
S02_2class,session_0,73,1,2-class,2.79767628971843,0.5544110772497254,0.18150240714074722
S02_2class,session_0,74,1,2-class,2.765059175726703,0.545804068442646,0.19079998575706555
S02_2class,session_0,75,1,2-class,2.8407447006426167,0.5663422601449014,0.1883597383763863
S02_2class,session_0,76,1,2-class,2.8695640032712255,0.5350390500941894,0.19450865979896678
S02_2class,session_0,77,1,2-class,2.949787904493808,0.5455654446586823,0.1921183302002048
S02_2class,session_0,78,1,2-class,2.864311358063662,0.5261069932187185,0.18026083160376483
S02_2class,session_0,79,1,2-class,2.771969835266964,0.582439401020742,0.19460852156691322
S02_2class,session_1,0,0,2-class,3.231460486700242,0.7335654727148307,0.23875056450760318
S02_2class,session_1,1,0,2-class,3.1359964790916446,0.7234298207539926,0.2432281849867671
S02_2class,session_1,2,0,2-class,3.138090818539462,0.754805254449486,0.24831319170141403
S02_2class,session_1,3,0,2-class,3.187060153753427,0.7313505456434481,0.24993666115030372
S02_2class,session_1,4,0,2-class,3.355776382381177,0.736904361864382,0.2532504052986157
S02_2class,session_1,5,0,2-class,3.6009709278781608,0.7494362839388472,0.2571974309313249
S02_2class,session_1,6,0,2-class,3.187849851842713,0.7388109739422959,0.26054293161239506
S02_2class,session_1,7,0,2-class,3.042245023494219,0.725651363414998,0.23430371062712158
S02_2class,session_1,8,0,2-class,3.214925066395019,0.7441804797872628,0.2579713864429213
S02_2class,session_1,9,0,2-class,3.374801789585796,0.7404912662542024,0.23997097213344687
S02_2class,session_1,10,0,2-class,3.1297377415873755,0.7239367986614071,0.24265917786436883
S02_2class,session_1,11,0,2-class,3.1181661571632526,0.7105565381134118,0.24588164422747044
S02_2class,session_1,12,0,2-class,3.2110382697670374,0.7382172874790662,0.2537817412859813
S02_2class,session_1,13,0,2-class,3.2750890565259807,0.6919487853286151,0.2506344257187504
S02_2class,session_1,14,0,2-class,3.3594619654428257,0.7173463385038679,0.254110525363613
S02_2class,session_1,15,0,2-class,3.2495102799643925,0.7575183823058811,0.25600292116880624
S02_2class,session_1,16,0,2-class,3.2321800183116425,0.7422765013453555,0.24051116985673665
S02_2class,session_1,17,0,2-class,3.1025208255276935,0.7170178214362958,0.2527170191378546
S02_2class,session_1,18,0,2-class,3.069286491943812,0.7321708939022057,0.25711461779635614
S02_2class,session_1,19,0,2-class,3.196353669063941,0.7488166198738632,0.24529832105589633
S02_2class,session_1,20,0,2-class,3.1166177103714188,0.6989673783484142,0.2374092900694361
S02_2class,session_1,21,0,2-class,3.1669980564902067,0.715560711915829,0.2524079542874339
S02_2class,session_1,22,0,2-class,3.1942388201292826,0.729012471763614,0.25608966117180393
S02_2class,session_1,23,0,2-class,3.30519433424174,0.7433638525082394,0.23106963907824607
S02_2class,session_1,24,0,2-class,3.217900647081904,0.7384334866038733,0.24566085418994293
S02_2class,session_1,25,0,2-class,3.0929122421317548,0.7351598444327415,0.2351598702743909
S02_2class,session_1,26,0,2-class,3.2585325058028785,0.7515961463272331,0.2544223831082409
S02_2class,session_1,27,0,2-class,3.233931154799197,0.7390055216618935,0.23799039816599846
S02_2class,session_1,28,0,2-class,3.0669720858245304,0.7330800108665823,0.24769507868779722
S02_2class,session_1,29,0,2-class,3.134731255440283,0.7190819938516904,0.2491908239001867
S02_2class,session_1,30,0,2-class,3.234176599104402,0.6635203454085392,0.24004069548296075
S02_2class,session_1,31,0,2-class,3.3444002291654513,0.7291707628231714,0.2523029964270865
S02_2class,session_1,32,0,2-class,3.4517043225647606,0.726337579649608,0.2588147243251913
S02_2class,session_1,33,0,2-class,3.32706270843145,0.7000150036059799,0.2530824189388259
S02_2class,session_1,34,0,2-class,3.1940175504750385,0.6939268638507019,0.23029500561798688
S02_2class,session_1,35,0,2-class,3.2512930236493833,0.7267282223266393,0.2437364712716914
S02_2class,session_1,36,0,2-class,3.1157162557560407,0.7001466679183952,0.2481875666843254
S02_2class,session_1,37,0,2-class,3.1940437657166583,0.72901152117123,0.2448360172837499
S02_2class,session_1,38,0,2-class,3.1314479970350817,0.7192827796648468,0.2526848049966163
S02_2class,session_1,39,0,2-class,3.3198257535966773,0.7472620241846439,0.24262913727030727
S02_2class,session_1,40,1,2-class,3.263403383637803,0.740281816332361,0.24944696681369352
S02_2class,session_1,41,1,2-class,3.2234836120159844,0.7243382339423623,0.23966641288597632
S02_2class,session_1,42,1,2-class,3.315748074041318,0.7157622704219309,0.2540070813101748
S02_2class,session_1,43,1,2-class,3.169710385774449,0.7286852203559663,0.2428136660292847
S02_2class,session_1,44,1,2-class,3.423808757294835,0.7449232338312508,0.2598055378450922
S02_2class,session_1,45,1,2-class,3.4238546231096576,0.7490079385997463,0.25005643057344334
S02_2class,session_1,46,1,2-class,3.25156736805936,0.7348185737968184,0.2471370116050629
S02_2class,session_1,47,1,2-class,3.3211754280360632,0.7468094848459977,0.24281089728438543
S02_2class,session_1,48,1,2-class,2.9738980957383294,0.7089673177883213,0.23856656002278945
S02_2class,session_1,49,1,2-class,3.2302953904542515,0.7058285453201575,0.25268999949104665
S02_2class,session_1,50,1,2-class,3.329468238535409,0.7126364186707961,0.23322527838048815
S02_2class,session_1,51,1,2-class,3.424801992801499,0.7250234131163873,0.24932783718682283
S02_2class,session_1,52,1,2-class,3.2663489668264742,0.7198748328616527,0.2485673003569512
S02_2class,session_1,53,1,2-class,3.049049956296424,0.7033943689125061,0.2362853197685883
S02_2class,session_1,54,1,2-class,3.045076300969682,0.7230730599444009,0.256000535080176
S02_2class,session_1,55,1,2-class,3.4451260258539484,0.7217228994754042,0.23706083069781939
S02_2class,session_1,56,1,2-class,3.2644521786551435,0.7009629700094662,0.2411564599917066
S02_2class,session_1,57,1,2-class,3.13552366963143,0.7098371548840201,0.24007036094248346
S02_2class,session_1,58,1,2-class,3.211130106286217,0.6862591344779274,0.2336880582231974
S02_2class,session_1,59,1,2-class,3.2514731028764574,0.7325874323492019,0.26749984995610454
S02_2class,session_1,60,1,2-class,3.367718601268873,0.7378352177110181,0.25247744669366956
S02_2class,session_1,61,1,2-class,3.333698698413218,0.697085540178178,0.24119206365619608
S02_2class,session_1,62,1,2-class,3.1739410308724056,0.738935544723228,0.24134457493516398
S02_2class,session_1,63,1,2-class,3.1947398121110977,0.7259681654923353,0.2548647772925882
S02_2class,session_1,64,1,2-class,3.06985931313625,0.7104418430690463,0.23843780360687267
S02_2class,session_1,65,1,2-class,3.166632490914477,0.7283654472336923,0.2553339343455138
S02_2class,session_1,66,1,2-class,3.294718872641586,0.7239310494183252,0.25438745253238815
S02_2class,session_1,67,1,2-class,3.153614898649611,0.7009803684464344,0.2405336148421478
